Dia,Tempo_de_Execucao,Solucao_otima,Status_Solucao,Gap_Relativo
250,0.2700002193450928,0.0,Otimo,0.0
251,0.11099982261657715,6267.413202,Otimo,0.0
252,0.13100004196166992,0.0,Otimo,0.0
253,0.08899998664855957,0.0,Otimo,0.0
254,0.14300012588500977,5859.430668,Otimo,0.0
255,0.11099982261657715,1940.7435460000002,Otimo,0.0
256,0.1100001335144043,1710.448118,Otimo,0.0
257,0.1269998550415039,1378.5013359999998,Otimo,0.0
258,0.127000093460083,3857.539544,Otimo,0.0
259,0.09400010108947754,0.0,Otimo,0.0
260,0.1119999885559082,0.0,Otimo,0.0
261,0.1419999599456787,20286.753622,Otimo,0.0
262,0.12599992752075195,1093.9491030000002,Otimo,0.0
263,0.127000093460083,1632.397461,Otimo,0.0
264,0.1099998950958252,1637.507655,Otimo,0.0
265,0.127000093460083,6029.015015,Otimo,0.0
266,0.11100006103515625,0.0,Otimo,0.0
267,0.09399986267089844,0.0,Otimo,0.0
268,0.127000093460083,5478.997139,Otimo,0.0
269,0.12599992752075195,1849.29979,Otimo,0.0
270,0.14299988746643066,1332.2637419999999,Otimo,0.0
271,0.2850000858306885,4084.8616110000003,Otimo,0.0
272,0.127000093460083,3712.285712,Otimo,0.0
273,0.11099982261657715,0.0,Otimo,0.0
274,0.09500002861022949,0.0,Otimo,0.0
275,0.15799999237060547,5413.121023999999,Otimo,0.0
276,0.09500002861022949,0.0,Otimo,0.0
277,0.11100006103515625,4566.388057,Otimo,0.0
278,0.14100003242492676,1037.933047,Otimo,0.0
279,0.14299988746643066,9399.227146000001,Otimo,0.0
280,0.1100001335144043,0.0,Otimo,0.0
281,0.11100006103515625,0.0,Otimo,0.0
282,0.1419999599456787,5314.0931630000005,Otimo,0.0
283,0.11099982261657715,1982.2731350000001,Otimo,0.0
284,0.127000093460083,1657.1630920000002,Otimo,0.0
285,0.1099998950958252,0.0,Otimo,0.0
286,0.127000093460083,9843.839079,Otimo,0.0
287,0.11100006103515625,0.0,Otimo,0.0
288,0.09399986267089844,0.0,Otimo,0.0
289,0.14300012588500977,7386.751321000001,Otimo,0.0
290,0.11100006103515625,1622.7615150000001,Otimo,0.0
291,0.11099982261657715,1410.487488,Otimo,0.0
292,0.12600016593933105,3288.475164,Otimo,0.0
293,0.1269998550415039,5475.293514,Otimo,0.0
294,0.127000093460083,0.0,Otimo,0.0
295,0.26799988746643066,0.0,Otimo,0.0
296,0.11100006103515625,6330.602561,Otimo,0.0
297,0.14300012588500977,1099.9328,Otimo,0.0
298,0.11099982261657715,3260.229682,Otimo,0.0
299,0.12600016593933105,2501.899822,Otimo,0.0
300,0.11099982261657715,3369.5134929999995,Otimo,0.0
301,0.11100006103515625,0.0,Otimo,0.0
302,0.11100006103515625,0.0,Otimo,0.0
303,0.12599992752075195,5315.191043,Otimo,0.0
304,0.127000093460083,5937.925659,Otimo,0.0
305,0.1269998550415039,1802.6502030000001,Otimo,0.0
306,0.1100001335144043,0.0,Otimo,0.0
307,0.13199996948242188,6294.713454000002,Otimo,0.0
308,0.10500001907348633,0.0,Otimo,0.0
309,0.11100006103515625,0.0,Otimo,0.0
310,0.1269998550415039,5186.104104,Otimo,0.0
311,0.12600016593933105,2682.07322,Otimo,0.0
312,0.1269998550415039,3271.2229429999998,Otimo,0.0
313,0.11100006103515625,2173.67631,Otimo,0.0
314,0.1419999599456787,3492.052275000001,Otimo,0.0
315,0.2690000534057617,0.0,Otimo,0.0
316,0.09500002861022949,0.0,Otimo,0.0
317,0.14299988746643066,5716.101641,Otimo,0.0
318,0.1100001335144043,3260.3880480000007,Otimo,0.0
319,0.1119999885559082,0.0,Otimo,0.0
320,0.1269998550415039,1748.6330840000005,Otimo,0.0
321,0.0989999771118164,2030.560621,Otimo,0.0
322,0.10700011253356934,0.0,Otimo,0.0
323,0.1099998950958252,0.0,Otimo,0.0
324,0.127000093460083,2434.544797,Otimo,0.0
325,0.15599989891052246,20433.63713,Otimo,0.0
326,0.12900018692016602,15819.096006000002,Otimo,0.0
327,0.11099982261657715,404.789443,Otimo,0.0
328,0.127000093460083,2992.8811950000004,Otimo,0.0
329,0.11100006103515625,0.0,Otimo,0.0
330,0.11099982261657715,0.0,Otimo,0.0
331,0.11300015449523926,2308.2229220000004,Otimo,0.0
332,0.12399983406066895,2233.963343,Otimo,0.0
333,0.127000093460083,1732.1735919999999,Otimo,0.0
334,0.1119999885559082,1493.1022120000002,Otimo,0.0
335,0.1419999599456787,4654.7650699999995,Otimo,0.0
336,0.2690000534057617,0.0,Otimo,0.0
337,0.09500002861022949,0.0,Otimo,0.0
338,0.14299988746643066,7370.016372000001,Otimo,0.0
339,0.11100006103515625,763.256762,Otimo,0.0
340,0.14300012588500977,2259.4731540000002,Otimo,0.0
341,0.13699984550476074,2489.203495,Otimo,0.0
342,0.11600017547607422,3927.700749,Otimo,0.0
343,0.09499979019165039,0.0,Otimo,0.0
344,0.11100006103515625,0.0,Otimo,0.0
345,0.127000093460083,5101.230279000001,Otimo,0.0
346,0.1099998950958252,2605.7913280000002,Otimo,0.0
347,0.127000093460083,5591.939708,Otimo,0.0
348,0.1269998550415039,1448.7690709999997,Otimo,0.0
349,0.127000093460083,4437.85708,Otimo,0.0
350,0.09500002861022949,0.0,Otimo,0.0
