Dia,Tempo_de_Execucao,Solucao_otima,Status_Solucao,Gap_Relativo
336,0.09500002861022949,0.0,Otimo,0.0
337,0.11100006103515625,0.0,Otimo,0.0
338,0.1269998550415039,3684.756846,Otimo,0.0
339,0.127000093460083,3525.3802530000003,Otimo,0.0
340,0.1419999599456787,2965.073186,Otimo,0.0
341,0.2840001583099365,3292.013926,Otimo,0.0
342,0.12599992752075195,3161.5081,Otimo,0.0
343,0.1119999885559082,0.0,Otimo,0.0
344,0.09999990463256836,0.0,Otimo,0.0
345,0.15400004386901855,3336.9402500000006,Otimo,0.0
346,0.127000093460083,3188.004405,Otimo,0.0
347,0.11099982261657715,3036.6400550000003,Otimo,0.0
348,0.12600016593933105,2670.7950840000003,Otimo,0.0
349,0.11100006103515625,2495.4737489999998,Otimo,0.0
350,0.11099982261657715,0.0,Otimo,0.0
351,0.11100006103515625,0.0,Otimo,0.0
352,0.127000093460083,2894.3475770000005,Otimo,0.0
353,0.12399983406066895,1860.253764,Otimo,0.0
354,0.11400008201599121,1711.724284,Otimo,0.0
355,0.12599992752075195,1739.1606680000002,Otimo,0.0
356,0.127000093460083,1703.685797,Otimo,0.0
357,0.11100006103515625,0.0,Otimo,0.0
358,0.09399986267089844,0.0,Otimo,0.0
359,0.11100006103515625,0.0,Otimo,0.0
360,0.12800002098083496,1885.5332270000001,Otimo,0.0
361,0.12599992752075195,201.324232,Otimo,0.0
362,0.09599995613098145,400.220557,Otimo,0.0
363,0.127000093460083,229.91733399999998,Otimo,0.0
364,0.1099998950958252,0.0,Otimo,0.0
365,0.1119999885559082,0.0,Otimo,0.0
